route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
013-183,2003-Ross-Sunday-17,25364-1597949,Inbound-(IW)-BELLEVUE TO DOWNTOWN,1,013 -053,0130089
013-183,2003-Ross-Sunday-17,25366-1597959,Inbound-(IW)-BELLEVUE TO DOWNTOWN,1,013 -054,0130089
013-183,2003-Ross-Sunday-17,25368-1597981,Inbound-(IW)-BELLEVUE TO DOWNTOWN,1,013 -055,0130089
013-183,2003-Ross-Sunday-17,25370-1597959,Inbound-(IW)-BELLEVUE TO DOWNTOWN,1,013 -054,0130089
013-183,2003-Ross-Sunday-17,25372-1597981,Inbound-(IW)-BELLEVUE TO DOWNTOWN,1,013 -055,0130089
013-183,2003-Ross-Sunday-17,25375-1597959,Inbound-(IW)-BELLEVUE TO DOWNTOWN,1,013 -054,0130089
013-183,2003-Ross-Sunday-17,25377-1597957,Inbound-(IW)-BELLEVUE TO DOWNTOWN,1,013 -056,0130089
013-183,2003-Ross-Sunday-17,25132-1597922,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,008 -020,0130086
013-183,2003-Ross-Sunday-17,25135-1597919,Outbound-(ON)-BELLEVUE TO WEST VIEW,0,013 -047,0130088
013-183,2003-Ross-Sunday-17,25139-1597929,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,013 -048,0130086
013-183,2003-Ross-Sunday-17,25143-1597943,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,013 -049,0130086
013-183,2003-Ross-Sunday-17,25146-1597929,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,013 -048,0130086
013-183,2003-Ross-Sunday-17,25150-1597943,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,013 -049,0130086
013-183,2003-Ross-Sunday-17,25154-1597929,Outbound-(ON)-BELLEVUE TO WEST VIEW,0,013 -048,0130088
013-183,2003-Ross-Sunday-17,25157-1597943,Outbound-(ON)-BELLEVUE TO WEST VIEW,0,013 -049,0130088
013-183,2003-Ross-Sunday-17,25161-1597980,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,013 -050,0130086
013-183,2003-Ross-Sunday-17,25165-1597963,Outbound-(ON)-BELLEVUE TO WEST VIEW,0,013 -051,0130088
013-183,2003-Ross-Sunday-17,25168-1597953,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,013 -052,0130086
013-183,2003-Ross-Sunday-17,25172-1597949,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,013 -053,0130086
013-183,2003-Ross-Sunday-17,25176-1597953,Outbound-(ON)-BELLEVUE TO WEST VIEW,0,013 -052,0130088
013-183,2003-Ross-Sunday-17,25179-1597949,Outbound-(ON)-BELLEVUE TO WEST VIEW,0,013 -053,0130088
013-183,2003-Ross-Sunday-17,25183-1597959,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,013 -054,0130086
013-183,2003-Ross-Sunday-17,25187-1597981,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,013 -055,0130086
013-183,2003-Ross-Sunday-17,25190-1597959,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,013 -054,0130086
013-183,2003-Ross-Sunday-17,25194-1597981,Outbound-(OD)-BELLEVUE TO WEST VIEW,0,013 -055,0130086
013-183,2003-Ross-Sunday-17,25197-1597959,Outbound-(ON)-BELLEVUE TO WEST VIEW,0,013 -054,0130088
006-183,2003-Ross-Sunday-17,25590-1597978,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -018,0060093
006-183,2003-Ross-Sunday-17,25673-1597978,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -018,0060094
006-183,2003-Ross-Sunday-17,25671-1598009,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -017,0060094
006-183,2003-Ross-Sunday-17,25667-1597952,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -016,0060094
006-183,2003-Ross-Sunday-17,25662-1597952,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -016,0060094
006-183,2003-Ross-Sunday-17,25656-1597989,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -015,0060094
006-183,2003-Ross-Sunday-17,25651-1597999,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,015 -067,0060094
006-183,2003-Ross-Sunday-17,25646-1597900,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -014,0060094
006-183,2003-Ross-Sunday-17,25641-1597900,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -014,0060094
006-183,2003-Ross-Sunday-17,25659-1597989,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -015,0060094
006-183,2003-Ross-Sunday-17,25669-1598009,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -017,0060094
006-183,2003-Ross-Sunday-17,25654-1597999,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,015 -067,0060094
006-183,2003-Ross-Sunday-17,25643-1597900,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -014,0060094
006-183,2003-Ross-Sunday-17,25589-1597978,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -018,0060093
006-183,2003-Ross-Sunday-17,25664-1597952,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -016,0060094
006-183,2003-Ross-Sunday-17,25672-1598009,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -017,0060094
006-183,2003-Ross-Sunday-17,25649-1597900,Inbound-(IP)-SPRING HILL TO DOWNTOWN,1,006 -014,0060094
006-183,2003-Ross-Sunday-17,25521-1597900,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -014,0060093
006-183,2003-Ross-Sunday-17,25524-1597900,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -014,0060093
006-183,2003-Ross-Sunday-17,25531-1597900,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -014,0060093
006-183,2003-Ross-Sunday-17,25538-1597999,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,015 -067,0060093
006-183,2003-Ross-Sunday-17,25545-1597999,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,015 -067,0060093
006-183,2003-Ross-Sunday-17,25550-1597989,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -015,0060093
006-183,2003-Ross-Sunday-17,25558-1597989,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -015,0060093
006-183,2003-Ross-Sunday-17,25566-1597952,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -016,0060093
006-183,2003-Ross-Sunday-17,25571-1597952,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -016,0060093
006-183,2003-Ross-Sunday-17,25579-1597952,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -016,0060093
006-183,2003-Ross-Sunday-17,25582-1598009,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -017,0060093
006-183,2003-Ross-Sunday-17,25585-1598009,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -017,0060093
006-183,2003-Ross-Sunday-17,25587-1598009,Outbound-(OP)-SPRING HILL TO NORTHVIEW HEIGHTS-SUMMER HILL,0,006 -017,0060093
011-183,2003-Ross-Sunday-17,25612-1597899,Inbound-(IZ)-FINEVIEW TO DOWNTOWN,1,011 -027,0110030
011-183,2003-Ross-Sunday-17,25610-1597899,Inbound-(IZ)-FINEVIEW TO DOWNTOWN,1,011 -027,0110030
011-183,2003-Ross-Sunday-17,25615-1597958,Inbound-(IZ)-FINEVIEW TO DOWNTOWN,1,011 -028,0110030
011-183,2003-Ross-Sunday-17,25613-1597958,Inbound-(IZ)-FINEVIEW TO DOWNTOWN,1,011 -028,0110030
011-183,2003-Ross-Sunday-17,25611-1597899,Inbound-(IZ)-FINEVIEW TO DOWNTOWN,1,011 -027,0110030
011-183,2003-Ross-Sunday-17,25614-1597958,Inbound-(IZ)-FINEVIEW TO DOWNTOWN,1,011 -028,0110030
011-183,2003-Ross-Sunday-17,25616-1597958,Inbound-(IZ)-FINEVIEW TO DOWNTOWN,1,011 -028,0110030
011-183,2003-Ross-Sunday-17,25532-1597899,Outbound-(OP)-FINEVIEW TO DOWNTOWN,0,011 -027,0110049
011-183,2003-Ross-Sunday-17,25536-1597899,Outbound-(OP)-FINEVIEW TO DOWNTOWN,0,011 -027,0110049
011-183,2003-Ross-Sunday-17,25542-1597899,Outbound-(OP)-FINEVIEW TO DOWNTOWN,0,011 -027,0110049
011-183,2003-Ross-Sunday-17,25547-1597899,Outbound-(OP)-FINEVIEW TO DOWNTOWN,0,011 -027,0110049
011-183,2003-Ross-Sunday-17,25553-1597958,Outbound-(OP)-FINEVIEW TO DOWNTOWN,0,011 -028,0110049
011-183,2003-Ross-Sunday-17,25559-1597958,Outbound-(OP)-FINEVIEW TO DOWNTOWN,0,011 -028,0110049
011-183,2003-Ross-Sunday-17,25567-1597958,Outbound-(OP)-FINEVIEW TO DOWNTOWN,0,011 -028,0110049
011-183,2003-Ross-Sunday-17,25572-1597958,Outbound-(OP)-FINEVIEW TO DOWNTOWN,0,011 -028,0110049
011-183,2003-Ross-Sunday-17,25609-1597899,Inbound-(IZ)-FINEVIEW TO DOWNTOWN,1,011 -027,0110030
017-183,2003-Ross-Sunday-17,25266-1597892,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -084,0170093
017-183,2003-Ross-Sunday-17,25126-1597892,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -084,0170085
014-183,2003-Ross-Sunday-17,25710-1597897,Outbound-(ON)-OHIO VALLEY TO AMBRIDGE,0,014 -057,0140089
014-183,2003-Ross-Sunday-17,25605-1597965,Inbound-(IN)-OHIO VALLEY TO ALLEGHENY STATION,1,014 -064,0140090
017-183,2003-Ross-Sunday-17,25267-1597893,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -085,0170093
017-183,2003-Ross-Sunday-17,25268-1597892,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -084,0170093
017-183,2003-Ross-Sunday-17,25270-1597988,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -086,0170093
017-183,2003-Ross-Sunday-17,25271-1597892,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -084,0170093
017-183,2003-Ross-Sunday-17,25272-1597988,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -086,0170093
017-183,2003-Ross-Sunday-17,25274-1597937,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -087,0170093
017-183,2003-Ross-Sunday-17,25275-1597988,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -086,0170093
017-183,2003-Ross-Sunday-17,25276-1597937,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -087,0170093
017-183,2003-Ross-Sunday-17,25278-1597960,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -088,0170093
017-183,2003-Ross-Sunday-17,25280-1597938,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -089,0170093
017-183,2003-Ross-Sunday-17,25282-1597962,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -090,0170093
017-183,2003-Ross-Sunday-17,25283-1597938,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -089,0170093
017-183,2003-Ross-Sunday-17,25285-1597977,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -091,0170093
017-183,2003-Ross-Sunday-17,25287-1598007,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -092,0170093
017-183,2003-Ross-Sunday-17,25288-1597977,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -091,0170093
017-183,2003-Ross-Sunday-17,25289-1598007,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -092,0170093
017-183,2003-Ross-Sunday-17,25291-1598006,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -093,0170093
017-183,2003-Ross-Sunday-17,25292-1598007,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -092,0170093
017-183,2003-Ross-Sunday-17,25293-1598006,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -093,0170093
017-183,2003-Ross-Sunday-17,25295-1597976,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -094,0170093
017-183,2003-Ross-Sunday-17,25296-1598006,Inbound-(I)-SHADELAND DOWNTOWN VIA MANCHESTER,1,017 -093,0170093
017-183,2003-Ross-Sunday-17,25130-1597893,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -085,0170085
017-183,2003-Ross-Sunday-17,25134-1597892,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -084,0170085
017-183,2003-Ross-Sunday-17,25137-1597988,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -086,0170085
017-183,2003-Ross-Sunday-17,25141-1597892,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -084,0170085
017-183,2003-Ross-Sunday-17,25145-1597988,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -086,0170085
017-183,2003-Ross-Sunday-17,25148-1597937,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -087,0170085
017-183,2003-Ross-Sunday-17,25152-1597988,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -086,0170085
017-183,2003-Ross-Sunday-17,25156-1597937,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -087,0170085
017-183,2003-Ross-Sunday-17,25159-1597960,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -088,0170085
017-183,2003-Ross-Sunday-17,25163-1597938,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -089,0170085
017-183,2003-Ross-Sunday-17,25167-1597962,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -090,0170085
017-183,2003-Ross-Sunday-17,25170-1597938,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -089,0170085
017-183,2003-Ross-Sunday-17,25174-1597977,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -091,0170085
017-183,2003-Ross-Sunday-17,25178-1598007,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -092,0170085
017-183,2003-Ross-Sunday-17,25181-1597977,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -091,0170085
017-183,2003-Ross-Sunday-17,25185-1598007,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -092,0170085
017-183,2003-Ross-Sunday-17,25189-1598006,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -093,0170085
017-183,2003-Ross-Sunday-17,25192-1598007,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -092,0170085
017-183,2003-Ross-Sunday-17,25196-1598006,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -093,0170085
017-183,2003-Ross-Sunday-17,25200-1597976,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -094,0170085
017-183,2003-Ross-Sunday-17,25203-1598006,Outbound-(ON)-SHADELAND ROSS VIA MANCHESTER,0,017 -093,0170085
012-183,2003-Ross-Sunday-17,25238-1597904,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -030,0120143
012-183,2003-Ross-Sunday-17,25239-1597903,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -029,0120143
012-183,2003-Ross-Sunday-17,25240-1597907,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -033,0120143
012-183,2003-Ross-Sunday-17,25241-1597905,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -031,0120143
012-183,2003-Ross-Sunday-17,25242-1597906,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -032,0120143
012-183,2003-Ross-Sunday-17,25243-1597904,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -030,0120143
012-183,2003-Ross-Sunday-17,25244-1597903,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -029,0120143
012-183,2003-Ross-Sunday-17,25245-1597907,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -033,0120143
012-183,2003-Ross-Sunday-17,25247-1597945,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -035,0120143
012-183,2003-Ross-Sunday-17,25248-1597930,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -034,0120143
012-183,2003-Ross-Sunday-17,25249-1597950,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -036,0120143
012-183,2003-Ross-Sunday-17,25250-1597967,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -037,0120143
012-183,2003-Ross-Sunday-17,25251-1597933,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -040,0120143
012-183,2003-Ross-Sunday-17,25253-1597995,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -039,0120143
012-183,2003-Ross-Sunday-17,25254-1597951,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -041,0120143
012-183,2003-Ross-Sunday-17,25256-1597971,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -044,0120143
012-183,2003-Ross-Sunday-17,25258-1597975,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -046,0120143
012-183,2003-Ross-Sunday-17,25259-1597908,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -043,0120143
012-183,2003-Ross-Sunday-17,25260-1597973,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -045,0120143
012-183,2003-Ross-Sunday-17,25262-1597971,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -044,0120143
012-183,2003-Ross-Sunday-17,25263-1597975,Outbound-(O)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -046,0120143
012-183,2003-Ross-Sunday-17,25264-1597908,Outbound-(OX)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -043,0120144
012-183,2003-Ross-Sunday-17,25265-1597973,Outbound-(OX)-MCKNIGHT McCANDLESS PARK-AND-RIDE,0,012 -045,0120144
012-183,2003-Ross-Sunday-17,25299-1597903,Inbound-(IN)-MCKNIGHT TO DOWNTOWN,1,012 -029,0120140
012-183,2003-Ross-Sunday-17,25300-1597905,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -031,0120139
012-183,2003-Ross-Sunday-17,25301-1597906,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -032,0120139
012-183,2003-Ross-Sunday-17,25302-1597904,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -030,0120139
012-183,2003-Ross-Sunday-17,25303-1597903,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -029,0120139
012-183,2003-Ross-Sunday-17,25304-1597907,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -033,0120139
012-183,2003-Ross-Sunday-17,25305-1597905,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -031,0120139
012-183,2003-Ross-Sunday-17,25308-1597930,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -034,0120139
012-183,2003-Ross-Sunday-17,25310-1597950,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -036,0120139
012-183,2003-Ross-Sunday-17,25312-1597967,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -037,0120139
012-183,2003-Ross-Sunday-17,25314-1597932,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -038,0120139
012-183,2003-Ross-Sunday-17,25316-1597995,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -039,0120139
012-183,2003-Ross-Sunday-17,25318-1597951,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -041,0120139
012-183,2003-Ross-Sunday-17,25320-1598011,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -042,0120139
012-183,2003-Ross-Sunday-17,25321-1597933,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -040,0120139
012-183,2003-Ross-Sunday-17,25323-1597908,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -043,0120139
012-183,2003-Ross-Sunday-17,25324-1597973,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -045,0120139
012-183,2003-Ross-Sunday-17,25325-1597951,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -041,0120139
012-183,2003-Ross-Sunday-17,25326-1597971,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -044,0120139
012-183,2003-Ross-Sunday-17,25327-1597975,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -046,0120139
012-183,2003-Ross-Sunday-17,25328-1597908,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -043,0120139
012-183,2003-Ross-Sunday-17,25329-1597973,Inbound-(ID)-MCKNIGHT TO DOWNTOWN,1,012 -045,0120139
091-183,2003-Ross-Sunday-17,25466-1597915,Outbound-(O)-BUTLER STREET-STRIP DISTRICT VA HOSPITAL-ASPINWALL VIA WATERWORKS,0,091 -113,0910177
091-183,2003-Ross-Sunday-17,25467-1597916,Outbound-(O)-BUTLER STREET-STRIP DISTRICT VA HOSPITAL-ASPINWALL VIA WATERWORKS,0,091 -112,0910177
091-183,2003-Ross-Sunday-17,25468-1597915,Outbound-(O)-BUTLER STREET-STRIP DISTRICT VA HOSPITAL-ASPINWALL VIA WATERWORKS,0,091 -113,0910177
091-183,2003-Ross-Sunday-17,25470-1597979,Outbound-(O)-BUTLER STREET-STRIP DISTRICT VA HOSPITAL-ASPINWALL VIA WATERWORKS,0,091 -114,0910177
091-183,2003-Ross-Sunday-17,25471-1597915,Outbound-(O)-BUTLER STREET-STRIP DISTRICT VA HOSPITAL-ASPINWALL VIA WATERWORKS,0,091 -113,0910177
091-183,2003-Ross-Sunday-17,25472-1597979,Outbound-(O)-BUTLER STREET-STRIP DISTRICT VA HOSPITAL-ASPINWALL VIA WATERWORKS,0,091 -114,0910177
091-183,2003-Ross-Sunday-17,25205-1597916,Inbound-(IF)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -112,0910178
091-183,2003-Ross-Sunday-17,25210-1597915,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -113,0910180
091-183,2003-Ross-Sunday-17,25211-1597916,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -112,0910180
091-183,2003-Ross-Sunday-17,25212-1597915,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -113,0910180
091-183,2003-Ross-Sunday-17,25213-1597979,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -114,0910180
091-183,2003-Ross-Sunday-17,25518-1597942,Outbound-(OF)-BUTLER STREET-STRIP DISTRICT OLD FREEPORT ROAD VIA WATERWORKS,0,091 -125,0910181
091-183,2003-Ross-Sunday-17,25519-1598014,Outbound-(OF)-BUTLER STREET-STRIP DISTRICT OLD FREEPORT ROAD VIA WATERWORKS,0,091 -126,0910181
091-183,2003-Ross-Sunday-17,25214-1597915,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -113,0910180
091-183,2003-Ross-Sunday-17,25215-1597979,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -114,0910180
091-183,2003-Ross-Sunday-17,25216-1598001,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -115,0910180
091-183,2003-Ross-Sunday-17,25217-1597979,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -114,0910180
091-183,2003-Ross-Sunday-17,25219-1598001,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -115,0910180
091-183,2003-Ross-Sunday-17,25220-1598015,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -117,0910180
091-183,2003-Ross-Sunday-17,25222-1597987,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -119,0910180
091-183,2003-Ross-Sunday-17,25223-1598015,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -117,0910180
091-183,2003-Ross-Sunday-17,25225-1597966,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -120,0910180
091-183,2003-Ross-Sunday-17,25226-1598016,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -121,0910180
091-183,2003-Ross-Sunday-17,25228-1597966,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -120,0910180
091-183,2003-Ross-Sunday-17,25229-1598016,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -121,0910180
091-183,2003-Ross-Sunday-17,25230-1597968,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -123,0910180
091-183,2003-Ross-Sunday-17,25231-1598017,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -124,0910180
091-183,2003-Ross-Sunday-17,25232-1597968,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -123,0910180
091-183,2003-Ross-Sunday-17,25233-1598017,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -124,0910180
091-183,2003-Ross-Sunday-17,25234-1597968,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -123,0910180
091-183,2003-Ross-Sunday-17,25235-1598017,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -124,0910180
091-183,2003-Ross-Sunday-17,25236-1597942,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -125,0910180
091-183,2003-Ross-Sunday-17,25237-1598014,Inbound-(I)-BUTLER STREET DOWNTOWN VIA STRIP DISTRICT,1,091 -126,0910180
091-183,2003-Ross-Sunday-17,25474-1598001,Outbound-(O)-BUTLER STREET-STRIP DISTRICT VA HOSPITAL-ASPINWALL VIA WATERWORKS,0,091 -115,0910177
091-183,2003-Ross-Sunday-17,25476-1597979,Outbound-(O)-BUTLER STREET-STRIP DISTRICT VA HOSPITAL-ASPINWALL VIA WATERWORKS,0,091 -114,0910177
091-183,2003-Ross-Sunday-17,25479-1598001,Outbound-(O)-BUTLER STREET-STRIP DISTRICT VA HOSPITAL-ASPINWALL VIA WATERWORKS,0,091 -115,0910177
